location_id,location_name,street_name,locality,sub_locality,city,district,state,pincode,location_type,tourist_destination,latitude,longitude,predicted_safety_score,predicted_risk_level
LOC_186388,Rāngiyam,,Rāngiyam,,,,Tamil Nadu,,village,0,11.37653,79.37556,57.55360524896901,MODERATE
LOC_186389,Bāchingud,,Bāchingud,,,,Karnataka,,village,0,15.94671,75.79358,56.550568104943686,MODERATE
LOC_186390,Purwa Pipria,,Purwa Pipria,,,,Uttar Pradesh,,village,0,26.78336,82.54776,48.05054529020185,RISKY
LOC_186391,Badapadar,,Badapadar,,,,Odisha,,village,0,19.49214,83.59511,48.49385541497899,RISKY
LOC_186392,Mandhār,,Mandhār,,,,Haryana,,village,0,29.9924,77.19745,48.94485197616911,RISKY
LOC_186393,Barla,,Barla,,,,Rajasthan,,village,0,26.04339,74.85156,54.04801893656392,RISKY
LOC_186394,Ania,,Ania,,,,Uttar Pradesh,,village,0,27.50267,78.28574,52.14176361508337,RISKY
LOC_186395,Khamharia,,Khamharia,,,,Uttar Pradesh,,village,0,26.92209,82.79994,56.83561609644331,MODERATE
LOC_186396,Lutsān,,Lutsān,,,,Uttar Pradesh,,village,0,27.6672,78.11435,51.70792106318374,RISKY
LOC_186397,Nilkunda,,Nilkunda,,,,Karnataka,,village,0,12.70092,75.98379,52.694203286565326,RISKY
LOC_186398,Amara,,Amara,,,,Madhya Pradesh,,village,0,24.55191,82.14109,55.603812791082994,MODERATE
LOC_186399,Konjakkudi,,Konjakkudi,,,,Tamil Nadu,,village,0,10.10805,78.94467,51.6292491994123,RISKY
LOC_186400,Barwātoli,,Barwātoli,,,,Jharkhand,,village,0,23.83089,84.7837,48.69946891623718,RISKY
LOC_186401,Kārithūn,,Kārithūn,,,,Madhya Pradesh,,village,0,22.71686,80.07226,58.44220176364961,MODERATE
LOC_186402,Dhanāo Kalān,,Dhanāo Kalān,,,,Rajasthan,,village,0,26.72327,76.09541,51.91532389201342,RISKY
LOC_186403,Mawaiya,,Mawaiya,,,,Uttar Pradesh,,village,0,26.72795,82.02622,57.02905940105291,MODERATE
LOC_186404,Mauhāri,,Mauhāri,,,,Madhya Pradesh,,village,0,24.9513,80.20145,55.38304633349933,MODERATE
LOC_186405,Dongripāra,,Dongripāra,,,,Chhattisgarh,,village,0,20.26308,81.66395,50.11860894320304,RISKY
LOC_186406,Halogra,,Halogra,,,,Himachal Pradesh,,village,0,31.35755,76.94349,55.213939102223605,MODERATE
LOC_186407,Āmwān,,Āmwān,,,,Bihar,,village,0,24.81329,84.70486,45.60584684758675,RISKY
LOC_186408,Lohāgarā,,Lohāgarā,,,,Jharkhand,,village,0,23.08562,84.90652,50.335709907413765,RISKY
LOC_186409,Lilāri,,Lilāri,,,,Bihar,,village,0,25.61762,84.39782,51.10750235269509,RISKY
LOC_186410,Ghursi,,Ghursi,,,,Madhya Pradesh,,village,0,23.05871,79.10195,48.97237215199363,RISKY
LOC_186411,Doddenahalli,,Doddenahalli,,,,Karnataka,,village,0,14.17732,77.08072,55.35662292406202,MODERATE
LOC_186412,Mallenahalli,,Mallenahalli,,,,Karnataka,,village,0,12.74447,76.24593,56.46908094404709,MODERATE
LOC_186413,Takpura,,Takpura,,,,Uttar Pradesh,,village,0,26.89864,79.18529,49.34141467022118,RISKY
LOC_186414,Salārpur,,Salārpur,,,,Uttar Pradesh,,village,0,25.46476,83.47641,49.043852872117434,RISKY
LOC_186415,Bhawānīpur,,Bhawānīpur,,,,Bihar,,village,0,25.56779,87.98006,54.92899118918624,RISKY
LOC_186416,Neriyanakuppam,,Neriyanakuppam,,,,Tamil Nadu,,village,0,12.63187,78.18252,53.23463752099396,RISKY
LOC_186417,Venkayyakālava,,Venkayyakālava,,,,Andhra Pradesh,,village,0,14.71965,78.09099,55.55984379103634,MODERATE
LOC_186418,Birgaon,,Birgaon,,,,Chhattisgarh,,village,0,22.09838,81.84453,49.17076703263666,RISKY
LOC_186419,Mādigapalli,,Mādigapalli,,,,Andhra Pradesh,,village,0,13.70336,79.03617,51.62457934750054,RISKY
LOC_186420,Rājākkūr,,Rājākkūr,,,,Tamil Nadu,,village,0,9.9272,78.23886,59.16434308620503,MODERATE
LOC_186421,Ayanjikonam,,Ayanjikonam,,,,Kerala,,village,0,8.72299,76.74579,56.38120829352881,MODERATE
LOC_186422,Shamshuddīnpur,,Shamshuddīnpur,,,,Uttar Pradesh,,village,0,26.057,82.59092,49.97716411109352,RISKY
LOC_186423,Chaunria,,Chaunria,,,,Uttar Pradesh,,village,0,26.38554,83.3745,49.41390661120356,RISKY
LOC_186424,Jiāpur,,Jiāpur,,,,Uttar Pradesh,,village,0,25.64811,83.13581,57.66769171982392,MODERATE
LOC_186425,Khol Belung,,Khol Belung,,,,Odisha,,village,0,21.99065,84.48638,53.44664850287277,RISKY
LOC_186426,Lamatia,,Lamatia,,,,Uttar Pradesh,,village,0,26.39388,83.31797,53.43757636755378,RISKY
LOC_186427,Khunthak,,Khunthak,,,,Manipur,,village,0,24.19773,94.10809,56.51476213385418,MODERATE
LOC_186428,Badhauli,,Badhauli,,,,Uttar Pradesh,,village,0,28.83624,77.79446,52.27090686545137,RISKY
LOC_186429,Bhairai,,Bhairai,,,,Uttar Pradesh,,village,0,27.87127,77.59615,50.533151506290984,RISKY
LOC_186430,Lakshmipuram,,Lakshmipuram,,,,Tamil Nadu,,village,0,9.42684,78.20441,55.51028077787504,MODERATE
LOC_186431,Bhūtālagūda,,Bhūtālagūda,,,,Andhra Pradesh,,village,0,18.57402,83.83304,59.25191705810704,MODERATE
LOC_186432,Tulān,,Tulān,,,,Maharashtra,,village,0,20.51956,79.82431,62.48463252660423,MODERATE
LOC_186433,Pallippatti,,Pallippatti,,,,Tamil Nadu,,village,0,11.87216,77.89699,57.24463180985872,MODERATE
LOC_186434,Chharora,,Chharora,,,,Uttar Pradesh,,village,0,27.54519,77.64784,55.15462260652914,MODERATE
LOC_186435,Barya,,Barya,,,,Madhya Pradesh,,village,0,24.40715,77.12175,50.34077721020957,RISKY
LOC_186436,Sulot,,Sulot,,,,Rajasthan,,village,0,27.62552,74.90824,50.81162281287126,RISKY
LOC_186437,Rākhīdhāna,,Rākhīdhāna,,,,Madhya Pradesh,,village,0,21.73644,78.43503,52.89691191788113,RISKY
LOC_186438,Brāhāpadar,,Brāhāpadar,,,,Odisha,,village,0,20.30687,84.04143,52.665042756338536,RISKY
LOC_186439,Dīna,,Dīna,,,,Uttarakhand,,village,0,29.51047,79.49622,59.69037062006941,MODERATE
LOC_186440,Firozpur,,Firozpur,,,,Uttar Pradesh,,village,0,28.83831,77.30596,51.82993971328178,RISKY
LOC_186441,Bahādurpur,,Bahādurpur,,,,Uttar Pradesh,,village,0,25.03076,83.11611,50.919458759395795,RISKY
LOC_186442,Mettukkādu,,Mettukkādu,,,,Tamil Nadu,,village,0,11.39391,78.36771,57.35629281523804,MODERATE
LOC_186443,Belgachia,,Belgachia,,,,West Bengal,,neighbourhood,0,22.6,88.38333,61.36537222222221,MODERATE
LOC_186444,Bakhāri,,Bakhāri,,,,Maharashtra,,village,0,21.32624,79.18732,52.99863559537415,RISKY
LOC_186445,Tekarī,,Tekarī,,,,Maharashtra,,village,0,21.47553,80.36478,51.77561256384851,RISKY
LOC_186446,Karadi Mole,,Karadi Mole,,,,Karnataka,,village,0,12.01562,76.95918,62.42502342477934,MODERATE
LOC_186447,Dandwa,,Dandwa,,,,Uttar Pradesh,,village,0,26.32493,82.75407,49.7935120537851,RISKY
LOC_186448,Pironke Thāt,,Pironke Thāt,,,,Uttarakhand,,village,0,30.72525,77.84386,65.43945749949432,MODERATE
LOC_186449,Kuri,,Kuri,,,,Madhya Pradesh,,village,0,22.80745,77.13701,56.628210496668174,MODERATE
LOC_186450,Roldāhpur,,Roldāhpur,,,,Uttar Pradesh,,village,0,27.17504,81.01147,61.885338445888685,MODERATE
LOC_186451,Mobārakpur,,Mobārakpur,,,,Bihar,,village,0,25.09286,85.36097,52.541843602017394,RISKY
LOC_186452,Chatnahalli,,Chatnahalli,,,,Karnataka,,village,0,14.07461,76.18234,53.247386318502464,RISKY
LOC_186453,Dhabaiya,,Dhabaiya,,,,Madhya Pradesh,,village,0,24.61388,81.64459,61.40851747363604,MODERATE
LOC_186454,Gulābi,,Gulābi,,,,Madhya Pradesh,,village,0,24.9048,80.94706,54.00011011713995,RISKY
LOC_186455,Purainia,,Purainia,,,,Bihar,,village,0,27.02896,84.68683,53.249096342929896,RISKY
LOC_186456,Mādhia,,Mādhia,,,,Gujarat,,village,0,21.85793,72.06356,51.351891107726495,RISKY
LOC_186457,Pāli,,Pāli,,,,Himachal Pradesh,,village,0,31.47926,77.45339,60.91386140962463,MODERATE
LOC_186458,Sanjai,,Sanjai,,,,Uttar Pradesh,,village,0,26.06047,82.73642,51.77926264165032,RISKY
LOC_186459,Ghorauli,,Ghorauli,,,,Madhya Pradesh,,village,0,24.09941,82.62699,51.562025384755145,RISKY
LOC_186460,Nagardevla Khurd,,Nagardevla Khurd,,,,Maharashtra,,other,0,20.54827,75.21946,49.016450297065404,RISKY
LOC_186461,Nuāgaon,,Nuāgaon,,,,Odisha,,village,0,21.51327,84.75022,54.21396067661862,RISKY
LOC_186462,Birāmgunta,,Birāmgunta,,,,Andhra Pradesh,,village,0,14.63604,80.03709,54.71131893739058,RISKY
LOC_186463,Devgawān,,Devgawān,,,,Madhya Pradesh,,village,0,24.45718,82.16821,47.60835576524353,RISKY
LOC_186464,Lālāchhāpar,,Lālāchhāpar,,,,Madhya Pradesh,,village,0,22.12752,78.32674,53.763177041857,RISKY
LOC_186465,Tirumalreddipatti,,Tirumalreddipatti,,,,Tamil Nadu,,village,0,10.82608,78.43697,52.383870429737186,RISKY
LOC_186466,Nathwāpur,,Nathwāpur,,,,Uttar Pradesh,,village,0,27.98138,79.94812,50.3280207519301,RISKY
LOC_186467,Kamarpur,,Kamarpur,,,,Bihar,,village,0,25.23428,85.97668,55.20471405585518,MODERATE
LOC_186468,Ikla,,Ikla,,,,Uttar Pradesh,,village,0,28.89494,77.60326,49.3303566278073,RISKY
LOC_186469,Pura Raghu,,Pura Raghu,,,,Uttar Pradesh,,village,0,26.36928,81.84171,51.97297087946092,RISKY
LOC_186470,Bishambharpur,,Bishambharpur,,,,Uttar Pradesh,,village,0,26.35463,82.78317,54.606664221674826,RISKY
LOC_186471,Gājnod Khera,,Gājnod Khera,,,,Madhya Pradesh,,village,0,22.71823,76.10855,54.74127054122087,RISKY
LOC_186472,Mailaganhalli,,Mailaganhalli,,,,Karnataka,,village,0,13.47593,77.4454,50.38208583243532,RISKY
LOC_186473,Tulukkanvalasu,,Tulukkanvalasu,,,,Tamil Nadu,,village,0,10.69129,77.73989,48.17473494784293,RISKY
LOC_186474,Bargadai,,Bargadai,,,,Uttar Pradesh,,village,0,27.24496,82.45294,52.801397899486986,RISKY
LOC_186475,Barēli,,Barēli,,,,Madhya Pradesh,,village,0,23.54423,80.24568,56.046539135803144,MODERATE
LOC_186476,Kharera Belkhādar,,Kharera Belkhādar,,,,Madhya Pradesh,,village,0,23.94456,78.77566,57.865718751640294,MODERATE
LOC_186477,Narhi Khās,,Narhi Khās,,,,Uttar Pradesh,,village,0,26.27777,81.91132,49.39838390031282,RISKY
LOC_186478,Mandipatti,,Mandipatti,,,,Tamil Nadu,,village,0,12.49634,78.3721,52.548306742725956,RISKY
LOC_186479,Thekri,,Thekri,,,,Rajasthan,,village,0,27.61644,77.00071,51.09848384718371,RISKY
LOC_186480,Bhanderī,,Bhanderī,,,,Madhya Pradesh,,other,0,21.73113,80.50698,56.72151136782298,MODERATE
LOC_186481,Pātor,,Pātor,,,,Madhya Pradesh,,village,0,26.08575,76.92714,52.859605749990536,RISKY
LOC_186482,Chīchghāt,,Chīchghāt,,,,Madhya Pradesh,,other,0,21.55261,78.89628,52.27890081835592,RISKY
LOC_186483,Heth Bengwari,,Heth Bengwari,,,,Jharkhand,,village,0,23.89701,85.11242,51.331297504811666,RISKY
LOC_186484,Sohāns,,Sohāns,,,,Uttar Pradesh,,village,0,27.06852,82.11452,50.90024896015697,RISKY
LOC_186485,Melin Sarkuli,,Melin Sarkuli,,,,Karnataka,,village,0,14.5187,74.75774,53.04353961718627,RISKY
LOC_186486,Nyāsargi,,Nyāsargi,,,,Karnataka,,village,0,14.9834,75.05991,58.36884078287626,MODERATE
LOC_186487,Dikshit Purwa,,Dikshit Purwa,,,,Uttar Pradesh,,village,0,25.60677,80.9163,48.284771449902024,RISKY
LOC_186488,Hasanpur,,Hasanpur,,,,Uttar Pradesh,,village,0,25.92959,80.91735,50.82151897188078,RISKY
LOC_186489,Hariharpur,,Hariharpur,,,,Uttar Pradesh,,village,0,27.43071,81.50854,52.875230607580264,RISKY
LOC_186490,Pararia,,Pararia,,,,Bihar,,village,0,25.57102,87.66592,47.83337712817579,RISKY
LOC_186491,Ghosia,,Ghosia,,,,Bihar,,village,0,26.35168,84.24886,58.969795137485264,MODERATE
LOC_186492,Vardhamānigūdem,,Vardhamānigūdem,,,,Telangana,,village,0,16.64824,79.02145,58.691240804574406,MODERATE
LOC_186493,Ramdinwapur,,Ramdinwapur,,,,Uttar Pradesh,,village,0,25.92272,80.54444,54.38339348358743,RISKY
LOC_186494,Usari,,Usari,,,,Madhya Pradesh,,village,0,24.99489,81.74456,50.93450147828513,RISKY
LOC_186495,Mānpur,,Mānpur,,,,Madhya Pradesh,,village,0,23.2254,77.82557,50.25611835305989,RISKY
LOC_186496,Tenduhia,,Tenduhia,,,,Uttar Pradesh,,village,0,27.05826,83.39963,49.344501973943,RISKY
LOC_186497,Neduncheri,,Neduncheri,,,,Tamil Nadu,,village,0,10.86246,79.53557,49.57753625818626,RISKY
LOC_186498,Lakhanpatti,,Lakhanpatti,,,,Bihar,,village,0,25.73265,86.11201,42.62743196402056,RISKY
LOC_186499,Ghatiāri,,Ghatiāri,,,,Uttar Pradesh,,village,0,27.90892,78.99572,55.31512890575634,MODERATE
LOC_186500,Safaura,,Safaura,,,,Uttar Pradesh,,village,0,28.24575,79.80776,49.34812026729944,RISKY
LOC_186501,Lakkappanahalli,,Lakkappanahalli,,,,Andhra Pradesh,,village,0,13.77619,77.12682,57.35160434327278,MODERATE
LOC_186502,Sarsai,,Sarsai,,,,Madhya Pradesh,,village,0,26.47162,79.04638,58.952977272759334,MODERATE
LOC_186503,Naunihwān,,Naunihwān,,,,Uttar Pradesh,,village,0,27.1753,83.564,52.46806625285931,RISKY
LOC_186504,Nakka,,Nakka,,,,Jammu and Kashmir,,village,0,33.40494,75.27392,52.17788187480554,RISKY
LOC_186505,Jāmti,,Jāmti,,,,Maharashtra,,village,0,20.57044,77.48347,58.79469648926518,MODERATE
LOC_186506,Pura Bāls,,Pura Bāls,,,,Uttar Pradesh,,village,0,27.04324,82.13688,50.11944572234776,RISKY
LOC_186507,Kadalur,,Kadalur,,,,Kerala,,village,0,11.3937,75.7193,54.94509443797888,RISKY
LOC_186508,Kotta Somnur,,Kotta Somnur,,,,Maharashtra,,village,0,18.73398,80.24973,55.342057655002634,MODERATE
LOC_186509,Nallasellipālaiyam,,Nallasellipālaiyam,,,,Tamil Nadu,,village,0,11.03459,78.17382,55.310268757864314,MODERATE
LOC_186510,Madanpura,,Madanpura,,,,Madhya Pradesh,,village,0,26.79125,78.3119,60.02795346048685,MODERATE
LOC_186511,Pura Dube,,Pura Dube,,,,Uttar Pradesh,,village,0,26.46073,81.68241,50.234635270891516,RISKY
LOC_186512,Kūān Dānda,,Kūān Dānda,,,,Uttar Pradesh,,village,0,28.53336,79.50116,52.316243216559435,RISKY
LOC_186513,Hānsāpur,,Hānsāpur,,,,Uttar Pradesh,,village,0,26.08149,83.13944,54.70642823586575,RISKY
LOC_186514,Vobatti,,Vobatti,,,,Karnataka,,village,0,13.01555,78.09043,51.31930614595622,RISKY
LOC_186515,Bālegadde,,Bālegadde,,,,Karnataka,,village,0,14.92429,74.75085,56.32518299619478,MODERATE
LOC_186516,Wadad,,Wadad,,,,Maharashtra,,village,0,20.46702,75.8892,54.51453408178004,RISKY
LOC_186517,Pipriya,,Pipriya,,,,Madhya Pradesh,,village,0,24.34801,77.92949,55.530318863716786,MODERATE
LOC_186518,Joledihi,,Joledihi,,,,Odisha,,village,0,21.72033,84.51739,57.632968706814445,MODERATE
LOC_186519,Padampur,,Padampur,,,,Jharkhand,,village,0,22.72104,85.93264,52.4854942172754,RISKY
LOC_186520,Chalagānhalli,,Chalagānhalli,,,,Karnataka,,village,0,12.90074,77.95404,56.92265669575806,MODERATE
LOC_186521,Mari Panwān,,Mari Panwān,,,,Punjab,,village,0,31.71523,75.48069,58.20615657373496,MODERATE
LOC_186522,Pātargudem,,Pātargudem,,,,Chhattisgarh,,village,0,18.76815,80.84113,50.43745914829414,RISKY
LOC_186523,Wadbhet,,Wadbhet,,,,Gujarat,,village,0,22.61575,74.00395,58.29906250312251,MODERATE
LOC_186524,Doddarpālaiyam,,Doddarpālaiyam,,,,Tamil Nadu,,village,0,12.23615,78.15655,55.04853535255122,MODERATE
LOC_186525,Kandrungu,,Kandrungu,,,,Andhra Pradesh,,village,0,18.30755,82.76072,52.713801774928896,RISKY
LOC_186526,Gollarahatti,,Gollarahatti,,,,Karnataka,,village,0,14.48295,76.19217,51.72379325950972,RISKY
LOC_186527,Dudāli,,Dudāli,,,,Uttarakhand,,village,0,29.4383,79.4373,56.30388687813525,MODERATE
LOC_186528,Kuraiya,,Kuraiya,,,,Uttar Pradesh,,village,0,27.75708,80.79395,52.89136003670982,RISKY
LOC_186529,Chak Maidās,,Chak Maidās,,,,Punjab,,village,0,31.19181,75.87168,57.74388036834472,MODERATE
LOC_186530,Dokalia Mota,,Dokalia Mota,,,,Gujarat,,village,0,23.10018,73.60143,57.72640157050965,MODERATE
LOC_186531,Kapri Kalān,,Kapri Kalān,,,,Uttar Pradesh,,village,0,26.74231,82.81912,52.92249193938729,RISKY
LOC_186532,Bada Khetar,,Bada Khetar,,,,Jammu and Kashmir,,village,0,32.66014,75.05643,49.85290462201786,RISKY
LOC_186533,Rāsavāda,,Rāsavāda,,,,Odisha,,village,0,18.44193,82.21201,57.03681766617715,MODERATE
LOC_186534,Khajuria,,Khajuria,,,,Jharkhand,,village,0,22.07115,85.85202,50.57369211359134,RISKY
LOC_186535,Parshādpur,,Parshādpur,,,,Bihar,,village,0,26.06315,87.67268,51.699365281388246,RISKY
LOC_186536,Sīr Khirābha,,Sīr Khirābha,,,,Uttar Pradesh,,village,0,27.095,81.98983,48.252606117422836,RISKY
LOC_186537,Titjhola,,Titjhola,,,,Odisha,,village,0,19.67675,83.20656,53.34849433935467,RISKY
LOC_186538,Dilāi,,Dilāi,,,,Telangana,,village,0,17.72208,78.44715,52.69326461352074,RISKY
LOC_186539,Khariya,,Khariya,,,,Rajasthan,,village,0,24.94794,76.39911,52.611999133923206,RISKY
LOC_186540,Kechua,,Kechua,,,,Bihar,,village,0,25.17375,84.38441,49.70398453558277,RISKY
LOC_186541,Bandrevu,,Bandrevu,,,,Andhra Pradesh,,village,0,13.92563,78.43422,53.871595877313695,RISKY
LOC_186542,Jandwāla,,Jandwāla,,,,Haryana,,village,0,29.7859,74.60905,49.90251298071579,RISKY
LOC_186543,Mughlaha,,Mughlaha,,,,Uttar Pradesh,,village,0,26.62341,83.45377,45.9817814169223,RISKY
LOC_186544,Berukahi,,Berukahi,,,,Bihar,,village,0,24.99509,83.97721,51.96309692656119,RISKY
LOC_186545,Hallari,,Hallari,,,,Karnataka,,village,0,13.97959,74.62762,53.202091611167006,RISKY
LOC_186546,Dhapri,,Dhapri,,,,Bihar,,village,0,25.0958,86.5748,55.89592587767729,MODERATE
LOC_186547,Saidpur,,Saidpur,,,,Bihar,,village,0,25.6089,85.30316,48.88643318474728,RISKY
LOC_186548,Pandhyān,,Pandhyān,,,,Karnataka,,village,0,16.3208,76.87854,54.378414144762175,RISKY
LOC_186549,Bhaironpur,,Bhaironpur,,,,Uttar Pradesh,,village,0,25.15052,82.29931,49.869115345766716,RISKY
LOC_186550,Sonwāy,,Sonwāy,,,,Madhya Pradesh,,village,0,22.64221,76.01881,60.876420803914556,MODERATE
LOC_186551,Mullam,,Mullam,,,,Tamil Nadu,,neighbourhood,0,13.09611,80.21361,62.72065606060606,MODERATE
LOC_186552,Bhirkhi Dakhinwāri,,Bhirkhi Dakhinwāri,,,,Bihar,,village,0,25.90618,86.77988,46.837738951134185,RISKY
LOC_186553,Kottagūdem,,Kottagūdem,,,,Telangana,,village,0,17.6174,81.03642,59.9602945971487,MODERATE
LOC_186554,Sirinagar da Patan,,Sirinagar da Patan,,,,Punjab,,village,0,32.4184,75.73088,52.7312815327534,RISKY
LOC_186555,Pāoti,,Pāoti,,,,Uttar Pradesh,,village,0,29.59002,77.63622,52.99685353629661,RISKY
LOC_186556,Saithu,,Saithu,,,,Bihar,,village,0,25.36167,83.89156,54.432332860659784,RISKY
LOC_186557,Gopālpuri,,Gopālpuri,,,,Chhattisgarh,,village,0,20.77968,81.62825,53.32486346557392,RISKY
LOC_186558,Handalmane,,Handalmane,,,,Karnataka,,village,0,13.37212,75.23208,58.30127017014779,MODERATE
LOC_186559,Jūr,,Jūr,,,,Uttarakhand,,village,0,30.4038,78.11316,61.019410503714035,MODERATE
LOC_186560,Dāngia ki Dhāni,,Dāngia ki Dhāni,,,,Rajasthan,,village,0,28.15103,75.69806,53.72549881938936,RISKY
LOC_186561,Borgaon,,Borgaon,,,,Maharashtra,,village,0,21.33467,74.8322,52.74436140031371,RISKY
LOC_186562,Mahābatpur Nāthe,,Mahābatpur Nāthe,,,,Uttar Pradesh,,village,0,29.62607,78.36132,51.58305471452579,RISKY
LOC_186563,Itāil,,Itāil,,,,Madhya Pradesh,,village,0,25.88863,78.29374,56.759986374742276,MODERATE
LOC_186564,Chandan Chhāpra,,Chandan Chhāpra,,,,Bihar,,village,0,26.31242,84.50649,53.257905833596084,RISKY
LOC_186565,Khiriya,,Khiriya,,,,Madhya Pradesh,,village,0,23.63489,77.96194,51.04326399269237,RISKY
LOC_186566,Chinnappagiripālem,,Chinnappagiripālem,,,,Andhra Pradesh,,village,0,14.0416,80.02322,58.506163900022564,MODERATE
LOC_186567,Griganhalli,,Griganhalli,,,,Karnataka,,village,0,13.13051,77.89879,56.37558484222648,MODERATE
LOC_186568,Karauli,,Karauli,,,,Uttar Pradesh,,village,0,26.90952,81.15596,62.615379992021005,MODERATE
LOC_186569,Morewāri,,Morewāri,,,,Maharashtra,,village,0,18.57897,77.03399,54.34841274896748,RISKY
LOC_186570,Chherkurwa,,Chherkurwa,,,,Uttar Pradesh,,village,0,24.36297,82.85882,53.306776212808224,RISKY
LOC_186571,Rauza,,Rauza,,,,Uttar Pradesh,,village,0,26.43935,81.52759,51.76059350879141,RISKY
LOC_186572,Sewāpatti,,Sewāpatti,,,,Uttar Pradesh,,village,0,25.83186,82.2146,49.75742841887165,RISKY
LOC_186573,Lohangpur,,Lohangpur,,,,Uttar Pradesh,,village,0,27.09526,80.68194,56.63631608149627,MODERATE
LOC_186574,Chinnamapettai,,Chinnamapettai,,,,Tamil Nadu,,village,0,13.09588,79.76308,51.51931425874588,RISKY
LOC_186575,Dalli Purwa,,Dalli Purwa,,,,Uttar Pradesh,,village,0,27.28628,80.01396,45.09084733851053,RISKY
LOC_186576,Samos,,Samos,,,,Madhya Pradesh,,village,0,23.92721,78.60012,47.07248201631032,RISKY
LOC_186577,Pūranpura,,Pūranpura,,,,Madhya Pradesh,,village,0,26.11785,77.94901,55.46382889077927,MODERATE
LOC_186578,Konāchchipatti,,Konāchchipatti,,,,Tamil Nadu,,village,0,10.82792,78.44633,57.14197194390843,MODERATE
LOC_186579,Devābighā,,Devābighā,,,,Bihar,,village,0,24.58765,84.48363,47.77686351691777,RISKY
LOC_186580,Durāgāpur,,Durāgāpur,,,,Uttar Pradesh,,village,0,27.71404,81.78573,45.106124530983564,RISKY
LOC_186581,Chandūpura,,Chandūpura,,,,Rajasthan,,village,0,27.63624,77.10439,52.96511457947281,RISKY
LOC_186582,Bohili,,Bohili,,,,Chhattisgarh,,village,0,20.04319,81.02676,58.27085701300422,MODERATE
LOC_186583,Mānak,,Mānak,,,,Punjab,,village,0,31.25892,75.87557,48.892356196340636,RISKY
LOC_186584,Chundi,,Chundi,,,,Jharkhand,,village,0,24.19382,83.59358,50.84317993114866,RISKY
LOC_186585,Gulladapura,,Gulladapura,,,,Karnataka,,village,0,12.7547,76.27817,54.214572477800104,RISKY
LOC_186586,Kamdanpalli,,Kamdanpalli,,,,Telangana,,village,0,16.85346,77.52266,55.8239538919408,MODERATE
LOC_186587,Chhireta,,Chhireta,,,,Madhya Pradesh,,village,0,25.83753,78.14713,54.802619203447996,RISKY
LOC_186588,Fāmalparti,,Fāmalparti,,,,Telangana,,village,0,17.79121,78.69433,50.91918252651686,RISKY
LOC_186589,Inārbarwa Letiha,,Inārbarwa Letiha,,,,Bihar,,village,0,27.06375,84.3036,52.16883609160432,RISKY
LOC_186590,Tondarpur Durgāparshād,,Tondarpur Durgāparshād,,,,Uttar Pradesh,,village,0,26.04916,83.04071,49.369935957531716,RISKY
LOC_186591,Sattala,,Sattala,,,,Andhra Pradesh,,village,0,16.85231,81.32976,52.68198002797537,RISKY
LOC_186592,Zāhir Bigha,,Zāhir Bigha,,,,Bihar,,village,0,24.9506,84.91196,53.274364402825704,RISKY
LOC_186593,Kewālia,,Kewālia,,,,Jharkhand,,village,0,24.34317,84.5919,52.71392995641388,RISKY
LOC_186594,Jholwa,,Jholwa,,,,Uttar Pradesh,,village,0,26.59263,83.00894,45.74681642915735,RISKY
LOC_186595,Chandragiri,,Chandragiri,,,,Odisha,,village,0,19.38312,82.98409,63.53785041601593,MODERATE
LOC_186596,Peddavāda,,Peddavāda,,,,Odisha,,village,0,18.39386,82.09285,56.07114312025537,MODERATE
LOC_186597,Birāhimpur,,Birāhimpur,,,,Uttar Pradesh,,village,0,27.08023,79.49628,48.602349496181944,RISKY
LOC_186598,Thareri,,Thareri,,,,Madhya Pradesh,,village,0,23.04977,78.80686,50.84202365080364,RISKY
LOC_186599,Muhammadpur,,Muhammadpur,,,,Uttar Pradesh,,village,0,28.68715,79.37138,55.573883216601374,MODERATE
LOC_186600,Purwa Kesri,,Purwa Kesri,,,,Uttar Pradesh,,village,0,26.8096,79.9918,50.884292467634204,RISKY
LOC_186601,Pirankaliyar,,Pirankaliyar,,,,Uttarakhand,,village,0,29.92279,77.93973,56.83106819816171,MODERATE
LOC_186602,Dhūrkana,,Dhūrkana,,,,Himachal Pradesh,,village,0,30.70227,77.3378,58.812955539421566,MODERATE
LOC_186603,Marāsil,,Marāsil,,,,Rajasthan,,village,0,26.54672,77.32962,52.439356874507084,RISKY
LOC_186604,Bunka,,Bunka,,,,Bihar,,village,0,25.51246,87.46146,54.22615469723446,RISKY
LOC_186605,Rānbhumi,,Rānbhumi,,,,Maharashtra,,village,0,20.15685,80.10931,50.5198618787222,RISKY
LOC_186606,Lokātānr,,Lokātānr,,,,Jharkhand,,village,0,24.05508,84.12063,48.55584033533755,RISKY
LOC_186607,Barwādīh,,Barwādīh,,,,Bihar,,village,0,24.56286,84.39787,53.34066689253987,RISKY
LOC_186608,Bhāndewāri,,Bhāndewāri,,,,Maharashtra,,village,0,21.14618,79.15547,56.957340720494855,MODERATE
LOC_186609,Mājra Sārangpur,,Mājra Sārangpur,,,,Uttar Pradesh,,village,0,28.54274,78.46679,50.932462316401626,RISKY
LOC_186610,Chāndpur Khurd,,Chāndpur Khurd,,,,Uttar Pradesh,,village,0,28.27649,77.8745,56.22723498488107,MODERATE
LOC_186611,Patnitop,,Patnitop,,,,Jammu and Kashmir,,village,0,33.08449,75.33402,46.750510578788415,RISKY
